b0,b1,b2,b3,b4,b5,b6,b7
06,CC,5F,7F,FD,F1,27,3D
82,74,00,00,00,20,01,00
98,DD,1F,08,7F,64,EC,0F
82,DE,1F,08,7F,64,F0,0F
59,DF,1F,08,7F,64,FE,0F
FC,D0,FF,07,7F,64,FE,0F
9C,D1,FF,07,7F,64,02,10
82,79,BD,01,FF,00,00,02
CD,D2,1F,08,7F,64,0A,10
82,7A,BD,01,00,01,FE,3F
18,D5,1F,08,7F,64,18,10
82,7D,30,01,00,00,00,00
0C,D6,1F,08,7F,64,1E,10
82,7E,00,00,E4,03,EE,03
19,D7,1F,08,7F,64,1E,10
82,71,C0,01,00,00,00,00
D2,DA,1F,08,7F,64,08,10
4B,DB,1F,08,7F,64,06,10
49,DC,1F,08,7F,64,04,10
82,73,00,00,FD,F1,27,3D
BA,DD,1F,08,7F,64,14,10
82,74,3F,01,01,00,40,89
08,DE,1F,08,7F,64,14,10
82,75,3F,01,7F,64,14,10
BB,D0,1F,08,7F,64,1A,10
CE,D1,1F,08,7F,64,2A,10
AE,D2,1F,08,7F,64,30,10
27,D3,1F,C8,7E,64,2A,10
FB,D4,1F,C8,7E,64,22,10
82,7B,00,00,00,00,E2,01
5D,D6,1F,C8,7E,64,30,10
82,7D,00,00,00,01,00,00
92,C7,1F,7F,FD,ED,27,3D
E0,D7,1F,C8,7E,64,2C,10
C2,D8,1F,C8,7E,64,2C,10
DF,C8,1F,7F,FD,ED,27,3D
20,D9,1F,C8,7E,64,34,10
82,70,00,00,82,0D,00,00
76,CA,DF,7E,FD,ED,27,3D
0F,DA,1F,C8,7E,64,3C,10
FA,DB,1F,C8,7E,64,38,10
18,CB,DF,7E,FD,ED,27,3D
A7,CC,DF,7E,FD,ED,27,3D
E4,DC,1F,C8,7E,64,38,10
82,73,BE,01,00,00,00,FF
5D,DD,1F,C8,7E,64,46,10
57,CD,DF,7E,FD,ED,27,3D
A7,DE,1F,C8,7E,64,4A,10
DC,CE,DF,7E,FD,ED,27,3D
82,75,00,00,00,00,E3,00
02,CF,DF,7E,FD,ED,27,3D
7C,DF,1F,C8,7E,64,44,10
CB,C0,DF,7E,FD,ED,27,3D
86,D0,1F,C8,7E,64,3E,10
43,C1,DF,7E,FD,ED,27,3D
4A,D1,1F,C8,7E,64,42,10
82,78,00,00,8D,0F,74,7A
37,C2,DF,7E,FD,ED,27,3D
D6,D2,1F,C8,7E,64,4A,10
71,D3,1F,C8,7E,64,46,10
4F,D4,1F,C8,7E,64,3C,10
1D,D5,1F,C8,7E,64,38,10
31,D6,1F,C8,7E,64,3A,10
82,7D,43,01,C1,00,00,00
54,D7,1F,C8,7E,64,32,10
0D,C8,DF,7E,FC,ED,27,3D
DE,D8,1F,C8,7E,64,2E,10
82,7F,00,00,00,00,47,00
DD,C9,DF,7E,FC,ED,27,3D
82,70,BC,01,00,00,00,00
13,DA,1F,C8,7E,64,3E,10
6A,DB,1F,C8,7E,64,20,10
CF,DC,1F,C8,7E,64,0E,10
F8,DD,1F,C8,7E,64,08,10
82,74,41,01,00,00,00,00
72,DE,1F,C8,7E,64,0C,10
21,D0,1F,C8,7E,64,12,10
66,C0,DF,7E,FC,ED,27,3D
82,77,00,00,00,20,00,5A
EF,D1,1F,C8,7E,64,0C,10
EE,C1,DF,7E,FC,ED,27,3D
27,D2,1F,C8,7E,64,0A,10
9A,C2,DF,7E,FC,ED,27,3D
82,79,81,01,00,00,00,00
1B,C3,DF,7E,FC,ED,27,3D
58,D3,1F,C8,7E,64,12,10
82,7A,81,01,00,00,00,00
12,D4,FF,C7,7E,64,24,10
21,C4,DF,7E,FC,ED,27,3D
08,D5,FF,C7,7E,64,2C,10
00,D6,FF,C7,7E,64,28,10
82,7D,7E,01,00,00,00,00
D8,D7,1F,C8,7E,64,28,10
82,7E,7E,01,36,68,7E,FE
6A,D8,1F,C8,7E,64,30,10
88,D9,1F,C8,7E,64,28,10
E0,DA,1F,C8,7E,64,1C,10
82,70,00,00,7E,64,1C,10
41,DB,1F,C8,7E,64,16,10
67,DC,1F,C8,7E,64,12,10
82,72,44,01,C8,80,0C,80
68,DD,1F,C8,7E,64,10,10
82,73,00,00,01,00,95,8C
17,DE,FF,C7,7E,64,10,10
E1,DF,1F,C8,7E,64,0E,10
82,75,C1,01,00,00,E7,00
75,D0,1F,C8,7E,64,1C,10
82,76,C1,01,00,00,00,00
A1,D1,FF,C7,7E,64,26,10
2E,D2,FF,C7,7E,64,1C,10
60,D3,1F,C8,7E,64,16,10
A6,B3,DF,7E,FD,ED,17,3D
82,79,3E,01,00,00,00,00
D0,D4,1F,C8,7E,64,14,10
31,B4,DF,7E,FC,ED,17,3D
82,7A,3E,01,00,00,00,00
53,D5,FF,C7,7E,64,12,10
3A,B5,1F,7F,FC,ED,27,3D
A9,B6,1F,7F,FC,ED,27,3D
22,D6,1F,C8,7E,64,08,10
82,7C,00,00,00,28,00,20
6D,B8,1F,7F,FC,ED,27,3D
E0,D8,FF,C7,7E,64,0C,10
BD,B9,1F,7F,FC,ED,27,3D
43,D9,1F,C8,7E,64,0E,10
DB,CA,DF,7E,FC,ED,27,3D
1C,DA,1F,C8,7E,64,0E,10
82,70,00,00,FE,00,00,04
5D,DB,1F,C8,7E,64,14,10
B5,CB,DF,7E,FC,ED,27,3D
82,71,00,00,25,00,00,00
33,DC,1F,C8,7E,64,1C,10
67,DD,1F,C8,7E,64,20,10
82,73,43,01,0F,00,00,00
C6,DE,1F,C8,7E,64,12,10
82,74,43,01,00,00,E8,01
55,DF,1F,C8,7E,64,10,10
AF,CF,DF,7E,FC,ED,27,3D
89,D0,1F,C8,7E,64,0E,10
6F,D2,1F,C8,7E,64,06,10
9C,D3,1F,C8,7E,64,04,10
0E,D4,1F,C8,7E,64,FE,0F
64,D5,1F,C8,7E,64,FE,0F
5A,C5,DF,7E,FC,ED,27,3D
B6,C6,1F,7F,FC,ED,27,3D
48,D6,1F,C8,7E,64,FC,0F
82,7C,56,01,FF,00,00,02
5B,D7,1F,C8,7E,64,02,10
3F,C7,1F,7F,FC,ED,27,3D
72,C8,1F,7F,FC,ED,27,3D
15,D8,1F,C8,7E,64,08,10
A2,C9,1F,7F,FC,ED,27,3D
AA,D9,FF,C7,7E,64,08,10
09,CA,1F,7F,FD,ED,27,3D
A1,DA,FF,C7,7E,64,06,10
CA,CB,1F,7F,FC,ED,27,3D
E9,DB,1F,C8,7E,64,0A,10
D8,CC,1F,7F,FD,ED,27,3D
43,DC,1F,C8,7E,64,14,10
28,CD,1F,7F,FD,ED,27,3D
74,DD,1F,C8,7E,64,12,10
A3,CE,1F,7F,FD,ED,27,3D
FE,DE,1F,C8,7E,64,16,10
46,DF,1F,C8,7E,64,22,10
D2,D0,1F,C8,7E,64,30,10
8C,D1,1F,C8,7E,64,36,10
7C,D2,1F,C8,7E,64,34,10
8F,D3,1F,C8,7E,64,36,10
82,78,4C,01,7E,64,36,10
82,79,4C,01,7E,64,44,10
19,B4,DF,7E,FD,E9,27,3D
62,B5,DF,7E,FD,E9,27,3D
82,7A,00,00,7E,64,44,10
E8,B6,9F,7E,FD,E9,27,3D
82,7B,00,00,F0,C3,80,89
DD,D7,1F,88,7E,64,2C,10
61,B7,9F,7E,FD,E9,27,3D
82,7C,C3,01,DC,24,00,00
AB,D8,1F,88,7E,64,22,10
2C,B8,9F,7E,FD,E9,27,3D
82,7D,C3,01,01,4A,01,00
F8,D9,1F,C8,7E,64,20,10
DB,B9,9F,7E,FC,ED,27,3D
DD,BA,9F,7E,FC,ED,27,3D
D7,DA,1F,C8,7E,64,28,10
88,DD,1F,C8,7E,64,00,10
5C,DF,FF,C7,7E,64,06,10
0C,D0,FF,C7,7E,64,02,10
A8,D1,FF,C7,7E,64,E8,0F
BD,D2,FF,07,7F,64,DA,0F
42,B2,DF,7E,FC,F1,27,3D
52,D3,FF,07,7F,64,DA,0F
C3,B3,DF,7E,FC,F1,27,3D
86,B4,1F,7F,FC,F1,27,3D
E2,D4,FF,07,7F,64,D8,0F
DC,D5,FF,07,7F,64,D6,0F
FD,B5,1F,7F,FC,F1,27,3D
82,7A,43,01,00,00,00,00
9C,D6,FF,07,7F,64,DE,0F
89,D7,FF,07,7F,64,DE,0F
82,7C,00,00,07,10,01,97
C8,D8,FF,07,7F,64,E4,0F
82,7D,00,00,FE,47,03,00
62,D9,FF,07,7F,64,F0,0F
82,7E,BC,01,00,00,00,00
19,DA,FF,07,7F,64,F6,0F
82,7F,BC,01,A2,FE,EC,01
9C,DB,FF,07,7F,64,FA,0F
9E,DC,FF,07,7F,64,F8,0F
E1,DD,FF,07,7F,64,F2,0F
77,DE,FF,07,7F,64,F4,0F
82,73,39,01,00,00,ED,00
AA,DF,FF,07,7F,64,04,10
B4,C0,1F,7F,FD,ED,27,3D
34,D0,FF,C7,7E,64,06,10
82,75,00,00,00,00,3E,00
52,D1,FF,C7,7E,64,04,10
F6,D2,FF,C7,7E,64,08,10
89,D3,FF,C7,7E,64,10,10
82,78,02,01,FF,00,00,02
91,D4,FF,C7,7E,64,0E,10
EC,B4,1F,7F,FD,ED,27,3D
82,79,02,01,FF,00,00,02
DF,D5,FF,C7,7E,64,08,10
97,B5,1F,7F,FD,ED,27,3D
82,7A,00,00,00,0A,00,0A
CB,D6,FF,C7,7E,64,0E,10
82,7B,FD,01,4B,00,64,08
1A,D7,FF,C7,7E,64,18,10
70,D8,FF,C7,7E,64,14,10
FE,D9,FF,C7,7E,64,06,10
54,DA,1F,C8,7E,64,02,10
82,7F,00,01,4B,00,64,08
79,DB,1F,C8,7E,64,12,10
C7,BC,1F,7F,FD,ED,27,3D
8E,DC,FF,C7,7E,64,14,10
37,BD,1F,7F,FD,ED,27,3D
A5,DD,FF,C7,7E,64,10,10
7B,DE,FF,C7,7E,64,1A,10
82,72,00,00,FD,ED,27,3D
5A,DF,1F,C8,7E,64,20,10
82,73,02,01,FD,ED,27,3D
19,D0,1F,C8,7E,64,16,10
82,74,02,01,7E,64,16,10
47,D1,1F,C8,7E,64,10,10
82,75,00,00,FD,ED,27,3D
8F,D2,1F,C8,7E,64,16,10
34,D3,1F,C8,7E,64,18,10
9E,D5,1F,C8,7E,64,12,10
82,79,00,00,00,00,EC,04
8A,D6,1F,C8,7E,64,14,10
BB,D7,1F,C8,7E,64,12,10
82,7B,00,01,4B,00,64,08
31,D8,1F,C8,7E,64,0E,10
CF,D9,1F,C8,7E,64,14,10
FC,DA,1F,C8,7E,64,1E,10
D8,DB,FF,C7,7E,64,18,10
82,7F,00,00,4B,00,64,08
DC,DD,1F,C8,7E,64,0E,10
67,DE,FF,C7,7E,64,18,10
82,72,80,01,00,00,00,FF
6D,DF,1F,C8,7E,64,14,10
E3,D0,1F,C8,7E,64,FA,0F
36,B1,DF,7E,FC,F1,27,3D
BB,D3,FF,07,7F,64,04,10
BC,B3,1F,7F,FC,F1,27,3D
82,77,00,00,4B,00,64,08
67,D4,FF,07,7F,64,0C,10
82,78,00,00,FE,F7,07,00
2F,B5,DF,7E,FD,F1,27,3D
11,D5,FF,07,7F,64,0E,10
63,D6,FF,C7,7E,64,12,10
83,D7,1F,C8,7E,64,16,10
96,D8,1F,C8,7E,64,22,10
3C,D9,1F,C8,7E,64,36,10
37,DA,1F,C8,7E,64,38,10
82,7E,00,00,00,00,F1,01
96,DB,1F,C8,7E,64,32,10
82,70,83,01,00,00,47,00
EB,DD,1F,C8,7E,64,3A,10
11,DE,1F,C8,7E,64,36,10
BA,DF,1F,C8,7E,64,30,10
9A,D0,1F,C8,7E,64,3C,10
E0,D1,1F,C8,7E,64,3C,10
0C,D2,1F,C8,7E,64,3C,10
49,D3,1F,C8,7E,64,42,10
19,D4,1F,C8,7E,64,50,10
3E,D5,1F,88,7E,64,58,10
F1,B6,DF,7E,FD,E9,27,3D
46,D6,1F,88,7E,64,54,10
82,7A,C3,01,00,00,00,00
C1,D7,1F,88,7E,64,2E,10
78,B7,DF,7E,FD,E9,27,3D
8A,D8,1F,C8,7E,64,20,10
0B,B8,9F,7E,FC,ED,27,3D
A3,D9,1F,C8,7E,64,1E,10
BB,DA,1F,C8,7E,64,22,10
82,7D,00,00,7E,64,22,10
4E,DB,1F,C8,7E,64,26,10
82,7F,3C,01,36,68,7E,FE
20,DC,1F,C8,7E,64,2E,10
17,DD,1F,C8,7E,64,28,10
82,70,00,00,7E,64,28,10
ED,DE,1F,C8,7E,64,24,10
82,71,00,00,C8,80,0C,80
82,72,38,01,00,00,00,00
42,D0,1F,C8,7E,64,28,10
82,73,38,01,01,00,00,00
B4,D1,1F,C8,7E,64,32,10
F0,D2,1F,C8,7E,64,2E,10
0C,D3,1F,C8,7E,64,1C,10
36,D5,1F,C8,7E,64,0E,10
82,78,41,01,00,00,00,00
D6,B6,DF,7E,FC,ED,27,3D
6A,D6,1F,C8,7E,64,04,10
13,D7,1F,C8,7E,64,0E,10
5F,B7,DF,7E,FC,ED,27,3D
82,7A,00,00,82,11,00,00
12,B8,DF,7E,FC,ED,27,3D
33,D9,1F,C8,7E,64,06,10
82,7C,BE,01,00,00,00,00
48,DA,1F,C8,7E,64,00,10
82,7D,BE,01,00,00,00,FF
6D,BB,DF,7E,FC,F1,27,3D
A9,DC,1F,08,7F,64,14,10
D2,BC,DF,7E,FC,F1,27,3D
9A,BD,1F,7F,FC,ED,27,3D
11,BE,1F,7F,FC,ED,27,3D
26,DE,1F,C8,7E,64,02,10
82,71,56,01,E1,06,20,0D
77,BF,DF,7E,FC,F1,27,3D
82,72,00,00,0F,00,7A,3F
0F,D0,1F,08,7F,64,04,10
BE,B0,DF,7E,FC,F1,27,3D
82,73,00,00,8C,0F,74,7A
B8,D1,FF,07,7F,64,04,10
49,B1,1F,7F,FC,F1,27,3D
82,76,80,01,00,00,00,00
F9,B4,DF,7E,FC,F1,27,3D
FE,D4,1F,08,7F,64,02,10
59,D5,FF,07,7F,64,02,10
82,B5,DF,7E,FC,F1,27,3D
6E,B6,1F,7F,FC,F1,27,3D
69,D6,FF,07,7F,64,02,10
DD,D7,1F,08,7F,64,08,10
E7,B7,1F,7F,FC,F1,27,3D
73,D8,1F,08,7F,64,12,10
07,B8,1F,7F,FD,F1,27,3D
82,7B,7F,01,FF,00,00,02
3A,D9,FF,C7,7E,64,10,10
10,B9,1F,7F,FD,ED,27,3D
16,BA,1F,7F,FD,ED,27,3D
BD,DA,FF,C7,7E,64,04,10
03,DB,1F,08,7F,64,0A,10
B5,DC,1F,08,7F,64,16,10
7F,BC,DF,7E,FD,F1,27,3D
4C,DD,1F,C8,7E,64,16,10
BC,BE,1F,7F,FD,ED,27,3D
25,DF,1F,C8,7E,64,18,10
62,BF,1F,7F,FD,ED,27,3D
32,D0,1F,C8,7E,64,20,10
AB,B0,1F,7F,FD,ED,27,3D
82,73,82,01,00,00,00,00
7F,D1,1F,C8,7E,64,14,10
23,B1,1F,7F,FD,ED,27,3D
82,74,82,01,00,00,00,00
57,B2,1F,7F,FD,ED,27,3D
B7,D2,1F,C8,7E,64,12,10
D6,B3,1F,7F,FD,ED,27,3D
F4,D4,1F,C8,7E,64,12,10
82,77,7D,01,00,00,00,00
0E,D5,1F,C8,7E,64,0A,10
82,78,7D,01,00,08,FF,01
76,D6,1F,C8,7E,64,06,10
C1,D7,1F,08,7F,64,0A,10
82,79,00,00,7F,64,0A,10
B7,D8,1F,08,7F,64,04,10
82,7A,00,00,FC,F1,27,3D
DF,D9,1F,08,7F,64,F8,0F
82,7B,37,01,DC,24,00,00
7C,BA,1F,7F,FC,F1,27,3D
9C,DA,1F,08,7F,64,FA,0F
82,7C,37,01,01,4A,01,00
12,BB,1F,7F,FC,F1,27,3D
AD,BC,1F,7F,FC,F1,27,3D
6D,DC,1F,08,7F,64,02,10
82,7E,00,00,7F,64,02,10
5D,BD,1F,7F,FC,F1,27,3D
12,DD,1F,08,7F,64,08,10
82,7F,82,01,00,00,00,00
7B,BE,1F,7F,FD,F1,27,3D
84,DE,1F,08,7F,64,0E,10
82,70,82,01,00,00,00,00
EB,DF,1F,08,7F,64,1E,10
A5,BF,1F,7F,FD,F1,27,3D
80,D2,1F,C8,7E,64,26,10
82,74,7D,01,00,00,00,00
82,75,00,00,02,00,00,30
8B,D4,1F,C8,7E,64,2A,10
B5,D5,1F,C8,7E,64,24,10
82,77,31,01,00,00,00,00
CD,D6,1F,C8,7E,64,28,10
FC,D7,1F,C8,7E,64,2E,10
AE,D8,1F,C8,7E,64,26,10
D5,BB,1F,7F,FC,ED,27,3D
6A,BC,1F,7F,FC,ED,27,3D
7B,DC,1F,C8,7E,64,10,10
C0,DD,1F,C8,7E,64,0C,10
D6,BE,1F,7F,FC,F1,27,3D
30,DE,1F,08,7F,64,10,10
08,BF,1F,7F,FC,F1,27,3D
C1,B0,1F,7F,FC,F1,27,3D
47,D0,1F,08,7F,64,08,10
75,D1,1F,08,7F,64,04,10
3D,B2,1F,7F,FC,F1,27,3D
E9,D2,1F,08,7F,64,0C,10
96,D3,1F,08,7F,64,14,10
82,75,33,01,FF,00,00,02
3A,D4,1F,08,7F,64,14,10
2B,B4,1F,7F,FD,F1,27,3D
82,76,33,01,FF,00,00,02
68,D5,1F,08,7F,64,10,10
EC,D6,1F,08,7F,64,0E,10
98,B7,DF,7E,FC,F1,27,3D
75,D7,1F,08,7F,64,14,10
78,B8,DF,7E,FD,F1,27,3D
1F,D8,1F,08,7F,64,18,10
D7,B9,1F,7F,FD,F1,27,3D
25,D9,1F,08,7F,64,14,10
D1,BA,1F,7F,FD,F1,27,3D
EA,DA,1F,08,7F,64,0C,10
2A,DD,1F,08,7F,64,0C,10
2F,DF,1F,08,7F,64,08,10
5D,D0,1F,08,7F,64,F4,0F
A1,D2,1F,08,7F,64,00,10
82,73,30,01,7F,64,00,10
4E,D3,1F,08,7F,64,00,10
82,74,00,00,FC,F1,27,3D
82,75,00,00,F0,C3,C0,89
CE,D6,1F,08,7F,64,F6,0F
82,77,C1,01,F0,C3,C0,89
D9,D9,1F,08,7F,64,06,10
86,DA,1F,08,7F,64,06,10
91,DC,1F,08,7F,64,10,10
EE,DD,1F,08,7F,64,1A,10
82,7E,32,01,82,10,00,00
23,DE,1F,08,7F,64,22,10
2A,DF,1F,C8,7E,64,28,10
7D,CF,1F,7F,FD,ED,27,3D
48,D1,1F,C8,7E,64,20,10
E3,D2,1F,C8,7E,64,1C,10
82,73,00,00,0C,00,00,14
11,B3,1F,7F,FD,F1,27,3D
8A,D3,1F,08,7F,64,16,10
5C,D4,1F,C8,7E,64,0E,10
82,75,C3,01,00,00,00,00
BA,D5,1F,C8,7E,64,14,10
44,D6,1F,08,7F,64,12,10
82,77,00,00,31,37,31,37
3D,D7,1F,08,7F,64,18,10
82,78,3C,01,40,3F,00,00
82,79,3C,01,00,00,00,00
94,D9,1F,C8,7E,64,2A,10
0F,C9,1F,7F,FD,ED,27,3D
47,DA,1F,C8,7E,64,30,10
3E,DB,1F,C8,7E,64,2E,10
78,BB,1F,7F,FD,ED,27,3D
82,7C,33,01,0A,04,0A,04
94,DC,1F,C8,7E,64,30,10
82,7D,33,01,00,00,00,00
A3,DD,1F,C8,7E,64,36,10
59,DE,1F,C8,7E,64,3A,10
82,DF,1F,C8,7E,64,34,10
66,D0,1F,C8,7E,64,2E,10
D8,D1,1F,C8,7E,64,38,10
A6,D2,1F,C8,7E,64,42,10
6D,D3,1F,C8,7E,64,44,10
53,D4,1F,C8,7E,64,3E,10
82,75,3C,01,00,20,00,5A
93,D5,1F,C8,7E,64,40,10
D6,D6,1F,88,7E,64,4C,10
3B,D8,1F,88,7E,64,3A,10
39,D9,1F,88,7E,64,32,10
FC,B9,9F,7E,FD,E9,27,3D
E3,BA,DF,7E,FD,E9,27,3D
7A,DA,1F,88,7E,64,30,10
1A,DB,1F,C8,7E,64,28,10
82,7C,00,00,7E,64,30,10
BF,DD,1F,C8,7E,64,34,10
82,7D,C0,01,7E,64,34,10
29,DE,1F,C8,7E,64,32,10
82,7E,C0,01,7E,64,32,10
04,BF,9F,7E,FD,ED,27,3D
82,7F,00,00,00,00,EC,04
CD,B0,9F,7E,FD,ED,27,3D
CE,D0,1F,C8,7E,64,32,10
82,70,00,00,C8,80,0C,80
AD,D1,1F,88,7E,64,34,10
CF,B1,9F,7E,FD,E9,27,3D
82,71,3F,01,01,00,83,9E
65,D2,1F,88,7E,64,32,10
BB,B2,9F,7E,FD,E9,27,3D
82,72,3F,01,00,00,00,00
76,D3,1F,88,7E,64,20,10
3A,B3,9F,7E,FD,E9,27,3D
27,B4,9F,7E,FC,ED,27,3D
82,74,00,00,00,00,EC,04
5C,B5,9F,7E,FC,ED,27,3D
06,D6,1F,C8,7E,64,0E,10
82,76,44,01,00,00,00,00
2B,D7,1F,C8,7E,64,0A,10
41,D8,1F,C8,7E,64,06,10
0B,D9,1F,C8,7E,64,02,10
82,79,00,00,82,07,00,00
82,7B,81,01,00,00,00,00
F7,DC,1F,C8,7E,64,0A,10
82,7C,81,01,00,00,00,FF
82,7E,00,00,00,00,00,FF
AF,DF,1F,C8,7E,64,FC,0F
82,7F,7E,01,00,00,00,00
C7,D0,1F,C8,7E,64,FC,0F
82,70,7E,01,00,00,00,00
83,D1,1F,C8,7E,64,06,10
FA,B2,1F,7F,FC,ED,27,3D
73,D2,1F,C8,7E,64,04,10
7B,B3,1F,7F,FC,ED,27,3D
D4,D3,1F,C8,7E,64,08,10
82,73,20,01,00,00,00,00
64,D4,1F,C8,7E,64,0A,10
12,D5,1F,C8,7E,64,08,10
BD,D8,1F,C8,7E,64,14,10
82,7A,C0,01,FF,00,00,02
A5,DC,1F,C8,7E,64,FA,0F
92,DD,1F,C8,7E,64,FC,0F
CF,BF,1F,7F,FC,ED,27,3D
E7,DF,1F,C8,7E,64,F0,0F
CD,D0,1F,08,7F,64,EC,0F
82,70,56,01,01,00,00,00
AB,D1,1F,08,7F,64,EE,0F
3E,D2,FF,07,7F,64,F0,0F
F5,D3,FF,07,7F,64,F6,0F
29,D4,FF,07,7F,64,FE,0F
B3,D5,FF,C7,7E,64,02,10
CD,D6,FF,C7,7E,64,F0,0F
82,75,C0,01,FD,ED,27,3D
4B,D7,1F,08,7F,64,EE,0F
82,76,00,00,FC,F1,27,3D
69,D8,1F,08,7F,64,EE,0F
82,77,00,00,FC,F1,27,3D
CA,D9,FF,07,7F,64,EC,0F
82,78,3F,01,7F,64,EC,0F
AD,DA,FF,07,7F,64,E8,0F
82,79,3F,01,7F,64,E8,0F
60,DB,FF,07,7F,64,E8,0F
DF,DC,1F,08,7F,64,E2,0F
82,7B,00,00,01,CD,02,00
62,DD,FF,07,7F,64,D8,0F
84,DE,FF,07,7F,64,D6,0F
82,7D,4C,01,00,00,00,00
7B,DF,FF,07,7F,64,DE,0F
48,D0,FF,07,7F,64,E0,0F
19,D1,FF,07,7F,64,D6,0F
41,D2,FF,07,7F,64,C8,0F
C2,D3,FF,07,7F,64,C2,0F
AA,D4,FF,07,7F,64,D4,0F
88,D5,FF,07,7F,64,D8,0F
82,74,00,00,82,04,00,00
D2,D7,FF,07,7F,64,E0,0F
9C,D8,FF,07,7F,64,EA,0F
82,77,7F,01,00,00,00,FF
F2,D9,FF,07,7F,64,E8,0F
B1,DA,FF,07,7F,64,EA,0F
44,DB,FF,07,7F,64,EE,0F
82,7A,31,01,07,10,01,97
5A,DC,FF,07,7F,64,EE,0F
6D,DD,FF,07,7F,64,E8,0F
F4,DE,FF,07,7F,64,DE,0F
92,DF,1F,08,7F,64,D8,0F
0F,D0,FF,07,7F,64,DC,0F
4D,D1,FF,07,7F,64,D8,0F
76,D3,FF,07,7F,64,DC,0F
FE,D4,FF,07,7F,64,DA,0F
82,73,00,00,00,00,3E,00
D4,D6,FF,07,7F,64,D2,0F
82,75,3C,01,FF,00,00,02
95,D7,FF,07,7F,64,DC,0F
DB,D8,FF,07,7F,64,D6,0F
01,D9,FF,07,7F,64,CA,0F
82,78,39,01,00,00,09,02
32,DA,FF,07,7F,64,C0,0F
FA,DB,FF,47,7F,64,C4,0F
87,CB,1F,7F,FC,F5,27,3D
38,CC,1F,7F,FC,F5,27,3D
3C,DC,FF,47,7F,64,D0,0F
82,7B,00,00,00,00,5E,FF
BA,DD,FF,07,7F,64,CC,0F
5B,CD,5F,7F,FC,F1,27,3D
D0,CE,5F,7F,FC,F1,27,3D
86,DE,FF,07,7F,64,B4,0F
9D,CF,1F,7F,FC,F5,27,3D
A4,DF,FF,47,7F,64,AC,0F
54,C0,1F,7F,FC,F5,27,3D
78,D0,FF,47,7F,64,B2,0F
C5,C1,5F,7F,FC,F5,27,3D
3A,D1,FF,47,7F,64,B6,0F
B1,C2,5F,7F,FC,F5,27,3D
F2,D2,FF,47,7F,64,B0,0F
82,70,00,00,7F,64,B0,0F
30,C3,5F,7F,FC,F5,27,3D
01,D3,FF,47,7F,64,B2,0F
82,71,FC,01,7F,64,B2,0F
E5,D4,FF,47,7F,64,BE,0F
82,72,FC,01,FC,F5,27,3D
AB,D5,FF,47,7F,64,B8,0F
67,D6,FF,47,7F,64,AA,0F
26,D7,FF,47,7F,64,A4,0F
DC,D8,FF,47,7F,64,B0,0F
B2,D9,FF,47,7F,64,B2,0F
9D,DA,FF,47,7F,64,BA,0F
33,CB,5F,7F,FD,F5,27,3D
8C,CC,5F,7F,FD,F5,27,3D
AC,DC,FF,47,7F,64,C8,0F
82,7B,C2,01,00,00,00,00
7D,CE,5F,7F,FD,F1,27,3D
67,DF,FF,07,7F,64,DC,0F
A3,CF,5F,7F,FD,F1,27,3D
82,7D,00,00,82,0E,00,00
6A,C0,5F,7F,FD,F1,27,3D
13,D0,FF,07,7F,64,DE,0F
E2,C1,5F,7F,FD,F1,27,3D
D1,D2,FF,07,7F,64,D0,0F
06,D3,FF,07,7F,64,D4,0F
DA,D4,FF,07,7F,64,DC,0F
2D,C4,5F,7F,FD,F1,27,3D
56,C5,5F,7F,FD,F1,27,3D
94,D5,FF,07,7F,64,DA,0F
82,73,00,01,00,40,20,01
C5,C6,5F,7F,FD,F1,27,3D
7C,D6,FF,07,7F,64,CE,0F
75,D7,FF,07,7F,64,CC,0F
82,75,00,00,C1,00,00,00
FF,D8,FF,07,7F,64,D0,0F
82,76,00,00,FE,F7,07,00
25,D9,FF,07,7F,64,CC,0F
D1,C9,5F,7F,FD,F1,27,3D
D7,CA,5F,7F,FD,F1,27,3D
42,DA,FF,07,7F,64,C8,0F
1F,DB,FF,07,7F,64,D0,0F
14,CB,5F,7F,FC,F1,27,3D
71,DC,FF,07,7F,64,D8,0F
82,7A,83,01,00,00,00,00
36,DD,FF,07,7F,64,D6,0F
F6,CD,5F,7F,FD,F1,27,3D
E0,C0,5F,7F,FD,F5,27,3D
69,D0,FF,47,7F,64,E2,0F
82,7E,7C,01,00,00,5E,FF
96,C2,5F,7F,FD,F1,27,3D
EF,D2,1F,08,7F,64,F2,0F
48,D3,1F,08,7F,64,FE,0F
9C,D6,1F,08,7F,64,06,10
F9,D7,1F,08,7F,64,0E,10
2D,D8,1F,C8,7E,64,0C,10
17,D9,1F,C8,7E,64,00,10
BD,DB,1F,C8,7E,64,04,10
87,DC,1F,C8,7E,64,02,10
82,7B,7D,01,00,08,FF,01
04,DE,1F,C8,7E,64,FA,0F
29,DF,1F,08,7F,64,F6,0F
C5,CF,DF,7E,FD,F1,27,3D
0C,C0,DF,7E,FD,F1,27,3D
E9,D0,1F,08,7F,64,EA,0F
82,7D,00,00,7F,64,EA,0F
63,D2,1F,08,7F,64,E8,0F
82,7F,00,01,C8,80,0C,80
50,D4,1F,08,7F,64,E0,0F
82,71,00,00,01,00,00,00
61,D5,1F,08,7F,64,DE,0F
82,72,C2,01,00,00,0E,00
3B,D7,1F,08,7F,64,E6,0F
82,74,00,00,C8,00,0F,01
