b0,b1,b2,b3,b4,b5,b6,b7
08,DF,3F,08,7C,64,86,12
65,D0,3F,C8,7B,64,8E,12
B7,D1,3F,C8,7B,64,92,12
EA,D2,3F,08,7C,64,84,12
5A,D3,3F,08,7C,64,7E,12
2B,D4,3F,48,7C,64,6E,12
76,D5,3F,48,7C,64,5A,12
60,D6,3F,48,7C,64,3E,12
25,D8,3F,08,7D,64,4C,12
31,D9,3F,C8,7C,64,56,12
6E,DA,3F,C8,7C,64,56,12
B5,DB,3F,88,7C,64,60,12
DB,DC,3F,88,7C,64,68,12
1F,DD,3F,48,7C,64,70,12
A6,DE,3F,48,7C,64,84,12
29,DF,3F,C8,7B,64,88,12
C6,D0,3F,C8,7B,64,66,12
BC,D1,3F,88,7C,64,56,12
20,D2,3F,88,7C,64,5E,12
F7,D3,3F,48,7C,64,66,12
1C,D4,3F,48,7C,64,5A,12
99,D5,3F,88,7C,64,46,12
8D,D6,3F,88,7C,64,40,12
81,D7,3F,C8,7C,64,46,12
5F,D8,3F,C8,7C,64,54,12
34,D9,3F,88,7C,64,52,12
FB,DA,3F,88,7C,64,4A,12
82,DB,3F,88,7C,64,54,12
E3,DC,3F,88,7C,64,6C,12
1A,DD,3F,08,7C,64,74,12
FC,DE,3F,08,7C,64,7A,12
30,DF,3F,88,7B,64,8E,12
28,D0,3F,88,7B,64,86,12
57,D1,3F,C8,7B,64,82,12
D7,D2,3F,C8,7B,64,88,12
75,D3,3F,88,7B,64,80,12
D2,D4,3F,88,7B,64,74,12
85,D5,3F,C8,7B,64,74,12
49,D6,3F,C8,7B,64,66,12
FB,D7,3F,48,7C,64,46,12
3B,D8,3F,48,7C,64,34,12
7B,D9,3F,C8,7C,64,38,12
6C,DA,3F,C8,7C,64,34,12
B7,DB,3F,08,7D,64,26,12
8D,DC,3F,08,7D,64,20,12
A3,DD,3F,48,7D,64,20,12
5E,DF,1F,48,7D,64,1E,12
0E,D0,1F,48,7D,64,1A,12
5A,D1,1F,08,7D,64,28,12
4A,D2,1F,08,7D,64,3A,12
7F,D3,1F,08,7D,64,4C,12
13,D4,3F,88,7C,64,56,12
31,D5,3F,88,7C,64,5A,12
50,D6,3F,08,7C,64,6C,12
81,D7,3F,08,7C,64,7A,12
F7,D8,3F,88,7B,64,78,12
52,D9,3F,88,7B,64,5C,12
11,DA,3F,08,7C,64,52,12
74,DB,3F,08,7C,64,4E,12
73,DC,3F,48,7C,64,48,12
0C,DD,3F,48,7C,64,42,12
23,DE,3F,88,7C,64,34,12
CF,DF,3F,88,7C,64,0E,12
22,D0,3F,48,7D,64,F2,11
FF,D1,3F,48,7D,64,DE,11
C5,D2,1F,08,7E,64,C2,11
A4,D3,1F,08,7E,64,BA,11
2C,D4,1F,08,7E,64,BC,11
20,D6,1F,08,7E,64,D0,11
7D,D7,1F,08,7E,64,DC,11
46,D8,1F,88,7D,64,F2,11
63,D9,1F,88,7D,64,0A,12
A6,DA,1F,08,7D,64,1A,12
40,DB,1F,08,7D,64,2C,12
32,DC,1F,48,7C,64,3E,12
B3,DD,1F,48,7C,64,44,12
A7,DE,3F,08,7C,64,44,12
58,DF,3F,08,7C,64,4C,12
14,D0,3F,08,7C,64,4A,12
26,D1,3F,08,7C,64,46,12
12,D2,3F,08,7C,64,52,12
E4,D3,3F,C8,7B,64,58,12
E0,D4,3F,C8,7B,64,44,12
71,D5,3F,08,7C,64,3C,12
B2,D6,3F,08,7C,64,1E,12
75,D7,3F,88,7C,64,02,12
D8,D8,3F,88,7C,64,EE,11
77,D9,3F,48,7D,64,DA,11
C3,DA,1F,48,7D,64,D2,11
D9,DB,1F,88,7D,64,CA,11
93,DC,1F,88,7D,64,C4,11
0B,DD,1F,C8,7D,64,B8,11
11,DE,1F,C8,7D,64,A4,11
0E,DF,1F,08,7E,64,94,11
0A,D0,1F,08,7E,64,9E,11
13,D1,1F,08,7E,64,A4,11
DB,D2,1F,08,7E,64,A2,11
C7,D3,1F,C8,7D,64,A8,11
E7,D4,1F,C8,7D,64,B2,11
FD,D5,1F,C8,7D,64,BA,11
5F,D6,1F,C8,7D,64,C0,11
26,D7,1F,C8,7D,64,CA,11
A9,D8,1F,88,7D,64,D2,11
4B,D9,1F,88,7D,64,CA,11
5C,DA,1F,88,7D,64,C6,11
6D,DB,1F,88,7D,64,D4,11
B5,DD,1F,48,7D,64,AE,11
26,DE,1F,C8,7D,64,90,11
25,DF,1F,C8,7D,64,8A,11
F6,D0,1F,08,7E,64,8C,11
5D,D1,FF,07,7E,64,8E,11
60,D2,1F,08,7E,64,8C,11
03,D3,1F,08,7E,64,96,11
2C,D4,1F,C8,7D,64,94,11
D9,D5,1F,08,7E,64,94,11
1A,D6,1F,C8,7D,64,9E,11
00,D7,1F,C8,7D,64,AE,11
AE,D8,1F,C8,7D,64,B4,11
E1,D9,1F,88,7D,64,B4,11
42,DA,1F,88,7D,64,A6,11
E6,DB,1F,C8,7D,64,A8,11
20,DC,1F,C8,7D,64,BC,11
0E,DD,1F,88,7D,64,BC,11
14,DE,1F,88,7D,64,A0,11
1D,DF,1F,C8,7D,64,8E,11
51,D0,1F,C8,7D,64,88,11
47,D1,1F,C8,7D,64,82,11
E8,D2,1F,C8,7D,64,7A,11
78,D3,1F,08,7E,64,6A,11
DB,D4,1F,08,7E,64,5A,11
60,D5,FF,07,7E,64,58,11
33,D6,FF,07,7E,64,62,11
72,D7,FF,07,7E,64,6C,11
74,D8,FF,07,7E,64,6A,11
3E,D9,FF,07,7E,64,6E,11
9D,DA,FF,07,7E,64,7C,11
0F,DB,FF,07,7E,64,86,11
92,DC,FF,C7,7D,64,84,11
81,DD,FF,C7,7D,64,84,11
92,DE,1F,C8,7D,64,8E,11
A6,DF,1F,C8,7D,64,A0,11
EA,D0,1F,C8,7D,64,A6,11
54,D1,1F,C8,7D,64,B0,11
67,D2,1F,88,7D,64,C2,11
09,D5,1F,48,7D,64,C2,11
25,D6,1F,48,7D,64,C0,11
EA,D7,1F,48,7D,64,B6,11
10,D8,1F,48,7D,64,A2,11
67,D9,1F,C8,7D,64,9A,11
7F,DA,1F,C8,7D,64,A6,11
DB,DB,1F,88,7D,64,A8,11
49,DC,1F,88,7D,64,B2,11
2A,DD,1F,88,7D,64,BA,11
BC,DE,1F,88,7D,64,BC,11
FA,DF,1F,48,7D,64,C4,11
72,D0,1F,48,7D,64,D4,11
59,D1,1F,08,7D,64,DE,11
55,D2,1F,08,7D,64,CE,11
82,D3,1F,08,7D,64,CA,11
AC,D4,3F,48,7D,64,CC,11
DF,D5,3F,08,7D,64,CA,11
F3,D6,3F,08,7D,64,C8,11
DE,D7,3F,08,7D,64,CC,11
D8,D8,3F,08,7D,64,CA,11
8B,D9,3F,48,7D,64,C8,11
80,DA,3F,48,7D,64,C6,11
B3,DB,3F,48,7D,64,B6,11
4D,DC,3F,48,7D,64,A6,11
05,DD,3F,48,7D,64,98,11
DF,DE,1F,88,7D,64,86,11
0F,DF,1F,88,7D,64,7C,11
2A,D0,1F,C8,7D,64,74,11
18,D1,1F,C8,7D,64,78,11
BC,D2,1F,C8,7D,64,74,11
97,D3,1F,C8,7D,64,62,11
8F,D4,1F,08,7E,64,54,11
69,D5,1F,08,7E,64,4E,11
61,D6,1F,08,7E,64,4A,11
18,D7,1F,08,7E,64,40,11
90,D8,1F,08,7E,64,3E,11
FE,D9,1F,08,7E,64,3C,11
17,DA,1F,08,7E,64,40,11
C6,DB,1F,08,7E,64,42,11
F5,DC,FF,07,7E,64,52,11
DE,DD,FF,07,7E,64,56,11
E9,DE,1F,08,7E,64,5A,11
19,DF,1F,08,7E,64,62,11
FD,D0,1F,08,7E,64,78,11
13,D1,1F,C8,7D,64,8C,11
DB,D2,1F,C8,7D,64,8A,11
10,D3,1F,C8,7D,64,8C,11
08,D4,1F,C8,7D,64,92,11
67,D5,1F,88,7D,64,96,11
03,D6,1F,88,7D,64,98,11
32,D7,1F,88,7D,64,9E,11
73,D8,1F,88,7D,64,A4,11
39,D9,1F,88,7D,64,A0,11
3D,DA,1F,88,7D,64,9E,11
57,DB,1F,88,7D,64,B2,11
46,DC,1F,48,7D,64,BE,11
A9,DD,1F,48,7D,64,AC,11
5C,DE,1F,88,7D,64,AC,11
43,DF,1F,88,7D,64,B4,11
54,D0,1F,48,7D,64,B0,11
6A,D2,1F,48,7D,64,AC,11
3A,D3,3F,48,7D,64,AA,11
E6,D4,3F,88,7D,64,9E,11
FC,D5,3F,88,7D,64,96,11
F4,D6,3F,88,7D,64,92,11
D2,D7,1F,88,7D,64,8E,11
80,D8,1F,88,7D,64,86,11
D6,D9,1F,88,7D,64,80,11
F9,DA,1F,88,7D,64,88,11
B8,DB,1F,88,7D,64,92,11
A6,DC,1F,88,7D,64,92,11
B5,DD,1F,88,7D,64,92,11
C3,DE,1F,88,7D,64,84,11
5F,D0,1F,88,7D,64,78,11
FD,D1,1F,88,7D,64,6C,11
59,D2,1F,88,7D,64,60,11
B6,D3,1F,88,7D,64,60,11
06,D4,1F,88,7D,64,62,11
48,D5,1F,88,7D,64,64,11
5C,D6,1F,88,7D,64,62,11
6D,D7,1F,88,7D,64,64,11
3F,D8,1F,88,7D,64,6C,11
4D,D9,1F,88,7D,64,6C,11
12,DA,1F,88,7D,64,6C,11
C3,DB,1F,88,7D,64,6E,11
75,DC,1F,88,7D,64,72,11
D2,DD,1F,88,7D,64,6C,11
0C,DE,1F,88,7D,64,66,11
83,DF,1F,88,7D,64,66,11
BF,D0,1F,88,7D,64,68,11
0D,D2,1F,88,7D,64,6E,11
E2,D3,1F,88,7D,64,6E,11
DE,D4,1F,88,7D,64,76,11
FC,D5,1F,88,7D,64,7A,11
D0,D6,1F,88,7D,64,78,11
8D,D7,1F,88,7D,64,74,11
32,D9,1F,88,7D,64,54,11
55,DA,1F,88,7D,64,50,11
08,DB,1F,88,7D,64,48,11
86,DC,1F,88,7D,64,50,11
AD,DD,1F,88,7D,64,54,11
8F,DE,1F,88,7D,64,4C,11
00,DF,1F,88,7D,64,4C,11
68,D0,1F,88,7D,64,4C,11
D1,D1,1F,C8,7D,64,3C,11
DD,D2,1F,C8,7D,64,2C,11
86,D3,1F,C8,7D,64,32,11
36,D4,1F,C8,7D,64,30,11
A0,D5,1F,C8,7D,64,22,11
8C,D6,1F,C8,7D,64,20,11
F5,D7,1F,C8,7D,64,2A,11
83,D8,1F,C8,7D,64,24,11
AA,D9,1F,C8,7D,64,1A,11
F5,DA,1F,C8,7D,64,1A,11
63,DB,1F,C8,7D,64,24,11
61,DC,1F,C8,7D,64,26,11
0D,DD,1F,C8,7D,64,1E,11
9B,DE,1F,C8,7D,64,18,11
0C,D0,1F,C8,7D,64,10,11
87,D1,1F,08,7E,64,FE,10
AD,D2,1F,08,7E,64,0C,11
1F,D3,FF,07,7E,64,14,11
B3,D4,FF,07,7E,64,14,11
2A,D5,FF,C7,7D,64,1E,11
B4,D6,1F,C8,7D,64,24,11
F3,D8,1F,C8,7D,64,2C,11
A5,D9,1F,C8,7D,64,2A,11
C2,DA,1F,C8,7D,64,2E,11
D7,DB,1F,C8,7D,64,3A,11
16,DC,1F,88,7D,64,48,11
1C,DD,1F,C8,7D,64,4E,11
1F,DE,1F,88,7D,64,54,11
70,DF,1F,88,7D,64,44,11
96,D0,1F,88,7D,64,3C,11
C8,D1,1F,88,7D,64,3A,11
C1,D2,1F,C8,7D,64,2E,11
19,D3,1F,C8,7D,64,1A,11
10,D4,1F,08,7E,64,FA,10
CE,D5,1F,08,7E,64,E4,10
68,D6,FF,07,7E,64,DA,10
4C,D7,1F,08,7E,64,C8,10
F7,D8,FF,07,7E,64,C6,10
2A,D9,FF,47,7E,64,BC,10
05,DA,FF,47,7E,64,B4,10
58,DB,FF,47,7E,64,AC,10
D6,DC,FF,47,7E,64,B4,10
03,DD,FF,47,7E,64,C0,10
95,DE,FF,47,7E,64,C6,10
4E,DF,FF,47,7E,64,C8,10
AA,D0,FF,47,7E,64,D2,10
78,D1,FF,47,7E,64,CE,10
88,D2,FF,47,7E,64,CC,10
54,D3,1F,48,7E,64,BC,10
B0,D4,1F,48,7E,64,B0,10
4B,D6,FF,47,7E,64,BA,10
42,D7,FF,47,7E,64,B8,10
EE,D8,FF,47,7E,64,C0,10
D4,D9,FF,47,7E,64,CC,10
53,DA,FF,47,7E,64,D8,10
BF,DB,FF,07,7E,64,DA,10
13,DC,1F,08,7E,64,E2,10
E0,DD,1F,08,7E,64,F2,10
94,DE,1F,08,7E,64,00,11
E8,DF,1F,C8,7D,64,0A,11
9C,D0,1F,C8,7D,64,08,11
AE,D1,1F,C8,7D,64,04,11
32,D2,1F,C8,7D,64,0C,11
51,D3,1F,C8,7D,64,16,11
C5,D4,1F,C8,7D,64,12,11
6B,D5,1F,C8,7D,64,04,11
7F,D6,1F,C8,7D,64,02,11
06,D7,1F,C8,7D,64,08,11
70,D8,1F,C8,7D,64,06,11
56,D9,1F,C8,7D,64,08,11
15,DA,1F,C8,7D,64,0A,11
E0,DB,1F,C8,7D,64,0E,11
56,DC,1F,C8,7D,64,12,11
11,DD,1F,C8,7D,64,1C,11
5C,DF,1F,C8,7D,64,14,11
58,D0,1F,C8,7D,64,1E,11
7C,D1,1F,88,7D,64,24,11
A2,D2,1F,C8,7D,64,14,11
B1,D3,1F,C8,7D,64,06,11
01,D4,1F,C8,7D,64,04,11
23,D5,1F,C8,7D,64,08,11
13,D6,1F,C8,7D,64,08,11
1A,D7,1F,C8,7D,64,0A,11
00,D8,1F,C8,7D,64,0E,11
6E,D9,1F,C8,7D,64,0C,11
99,DA,1F,C8,7D,64,10,11
D8,DC,1F,C8,7D,64,EC,10
BB,DD,1F,C8,7D,64,E4,10
31,DE,1F,C8,7D,64,E0,10
9A,DF,1F,C8,7D,64,E6,10
9E,D0,1F,C8,7D,64,EC,10
E4,D1,1F,C8,7D,64,EC,10
2C,D2,1F,C8,7D,64,EA,10
77,D3,1F,C8,7D,64,F4,10
4B,D4,1F,C8,7D,64,EC,10
69,D5,1F,C8,7D,64,E0,10
26,D6,1F,C8,7D,64,D8,10
33,D7,1F,C8,7D,64,D8,10
59,D8,1F,C8,7D,64,D4,10
48,D9,1F,08,7E,64,C6,10
2F,DA,1F,08,7E,64,C2,10
AA,DB,1F,08,7E,64,CE,10
B4,DC,1F,08,7E,64,CE,10
61,DD,1F,08,7E,64,BA,10
BF,DE,1F,08,7E,64,B0,10
CE,DF,1F,08,7E,64,C0,10
0C,D0,1F,08,7E,64,BE,10
3E,D1,1F,08,7E,64,B2,10
A2,D2,1F,08,7E,64,BA,10
75,D3,1F,08,7E,64,BE,10
E7,D5,1F,08,7E,64,B0,10
0F,D6,1F,08,7E,64,A4,10
3E,D7,1F,08,7E,64,A2,10
6C,D8,1F,08,7E,64,AA,10
4A,D9,1F,08,7E,64,A4,10
4E,DA,1F,08,7E,64,9A,10
A2,DB,1F,48,7E,64,98,10
D0,DC,1F,48,7E,64,92,10
23,DD,1F,48,7E,64,82,10
86,DE,1F,48,7E,64,74,10
BD,DF,1F,48,7E,64,6A,10
B9,D0,1F,48,7E,64,60,10
EE,D1,FF,47,7E,64,70,10
3A,D2,FF,47,7E,64,74,10
59,D3,FF,47,7E,64,6E,10
41,D4,FF,47,7E,64,70,10
47,D5,FF,47,7E,64,7A,10
58,D6,FF,47,7E,64,88,10
4D,D7,FF,47,7E,64,88,10
40,D8,FF,47,7E,64,7A,10
16,D9,FF,47,7E,64,7C,10
AB,DA,1F,48,7E,64,8E,10
1F,DB,FF,47,7E,64,90,10
B5,DC,FF,47,7E,64,8E,10
A6,DD,FF,47,7E,64,8E,10
D9,DE,1F,48,7E,64,8E,10
4A,DF,1F,48,7E,64,8C,10
1A,D0,1F,48,7E,64,88,10
D4,D1,1F,48,7E,64,96,10
48,D2,1F,48,7E,64,9E,10
CB,D3,1F,48,7E,64,94,10
5F,D4,1F,48,7E,64,90,10
35,D5,1F,48,7E,64,90,10
B1,D6,1F,48,7E,64,8E,10
A4,D7,1F,48,7E,64,8E,10
66,D8,1F,48,7E,64,9E,10
1E,D9,1F,08,7E,64,AA,10
97,DC,1F,48,7E,64,AE,10
11,DD,1F,08,7E,64,B2,10
2F,DE,1F,08,7E,64,A8,10
CC,DF,1F,08,7E,64,A2,10
B8,D0,1F,08,7E,64,A0,10
A1,D1,1F,08,7E,64,9A,10
90,D2,1F,48,7E,64,8A,10
67,D4,1F,48,7E,64,94,10
29,D5,1F,48,7E,64,92,10
69,D6,1F,48,7E,64,9A,10
6F,D7,1F,48,7E,64,A8,10
E0,D8,1F,08,7E,64,B0,10
92,D9,1F,08,7E,64,B0,10
41,DA,1F,08,7E,64,AA,10
1C,DB,1F,08,7E,64,B2,10
56,DC,1F,08,7E,64,BC,10
7D,DD,1F,08,7E,64,B8,10
CF,DE,1F,08,7E,64,B8,10
64,DF,1F,08,7E,64,BE,10
D6,D0,1F,08,7E,64,C8,10
AC,D1,1F,08,7E,64,C8,10
14,D2,1F,08,7E,64,C6,10
E7,D3,1F,08,7E,64,C4,10
3B,D4,1F,08,7E,64,CC,10
51,D5,1F,08,7E,64,CC,10
83,D6,1F,08,7E,64,BE,10
76,D7,1F,08,7E,64,AE,10
48,D8,1F,08,7E,64,AC,10
B6,D9,1F,08,7E,64,B6,10
A1,DA,1F,08,7E,64,BA,10
00,DB,1F,08,7E,64,B0,10
A5,DC,1F,08,7E,64,9E,10
AA,DD,1F,08,7E,64,9C,10
E8,DF,1F,08,7E,64,A4,10
B7,D0,1F,08,7E,64,90,10
D8,D2,1F,48,7E,64,86,10
37,D3,1F,48,7E,64,86,10
BF,D4,1F,48,7E,64,80,10
D5,D5,1F,48,7E,64,80,10
E5,D6,1F,48,7E,64,80,10
EC,D7,1F,48,7E,64,82,10
CE,D8,1F,48,7E,64,82,10
F4,D9,1F,48,7E,64,8E,10
BB,DB,1F,08,7E,64,9E,10
FE,DC,1F,08,7E,64,A0,10
F1,DD,1F,08,7E,64,A2,10
50,DE,1F,08,7E,64,90,10
07,DF,1F,08,7E,64,84,10
DB,D0,1F,08,7E,64,9A,10
85,D1,1F,08,7E,64,9C,10
89,D2,1F,08,7E,64,8C,10
66,D3,1F,08,7E,64,8C,10
5A,D4,1F,08,7E,64,94,10
5C,D5,1F,08,7E,64,9E,10
54,D6,1F,08,7E,64,9A,10
DA,D7,1F,08,7E,64,76,10
1D,D8,1F,48,7E,64,62,10
4B,D9,1F,48,7E,64,64,10
08,DA,1F,48,7E,64,66,10
01,DB,1F,48,7E,64,70,10
AB,DC,1F,48,7E,64,6E,10
B8,DD,1F,48,7E,64,6E,10
9A,DE,1F,48,7E,64,76,10
26,DF,1F,48,7E,64,86,10
AE,D0,1F,48,7E,64,96,10
05,D2,1F,08,7E,64,96,10
9A,D3,1F,08,7E,64,9E,10
36,D4,1F,08,7E,64,9E,10
14,D5,1F,08,7E,64,92,10
B4,D6,1F,08,7E,64,8A,10
41,D7,1F,08,7E,64,9A,10
00,D8,1F,08,7E,64,A0,10
29,D9,1F,08,7E,64,9E,10
09,DA,1F,08,7E,64,A6,10
A8,DB,1F,08,7E,64,AC,10
AA,DC,1F,08,7E,64,AE,10
D5,DD,1F,08,7E,64,A4,10
68,DE,1F,08,7E,64,94,10
77,DF,1F,08,7E,64,8C,10
57,D0,1F,08,7E,64,80,10
AA,D1,1F,08,7E,64,6E,10
EB,D2,1F,48,7E,64,76,10
25,D3,1F,08,7E,64,74,10
4D,D4,1F,08,7E,64,62,10
2D,D5,1F,48,7E,64,56,10
8D,D6,1F,48,7E,64,4E,10
14,D7,1F,48,7E,64,54,10
12,D8,1F,48,7E,64,52,10
A4,D9,1F,48,7E,64,44,10
66,DA,1F,88,7E,64,32,10
3B,DB,1F,88,7E,64,2A,10
A9,DC,1F,88,7E,64,30,10
07,DD,FF,87,7E,64,38,10
8D,DE,FF,87,7E,64,3C,10
7D,D0,1F,88,7E,64,4A,10
A0,D1,1F,48,7E,64,5A,10
5F,D2,1F,48,7E,64,68,10
18,D3,1F,48,7E,64,74,10
D8,D4,1F,48,7E,64,7E,10
98,D5,1F,08,7E,64,88,10
38,D6,1F,08,7E,64,90,10
BD,D7,1F,08,7E,64,88,10
CB,D8,1F,08,7E,64,86,10
61,D9,1F,08,7E,64,92,10
96,DA,1F,08,7E,64,8E,10
0F,DB,1F,08,7E,64,80,10
0D,DC,1F,08,7E,64,82,10
6E,DD,1F,08,7E,64,8A,10
F8,DE,1F,08,7E,64,8C,10
1B,DF,1F,08,7E,64,86,10
D0,D0,1F,08,7E,64,6E,10
C3,D1,1F,48,7E,64,60,10
AC,D3,1F,48,7E,64,6A,10
90,D4,1F,48,7E,64,72,10
FA,D5,1F,48,7E,64,72,10
D6,D6,1F,48,7E,64,70,10
DF,D7,1F,48,7E,64,72,10
A9,D8,1F,48,7E,64,7C,10
84,D9,1F,48,7E,64,86,10
C2,DA,1F,08,7E,64,80,10
4C,DB,1F,08,7E,64,78,10
07,DD,1F,48,7E,64,84,10
F3,DE,1F,08,7E,64,78,10
31,DF,1F,48,7E,64,70,10
76,D0,1F,48,7E,64,82,10
79,D1,1F,08,7E,64,8E,10
9E,D2,1F,08,7E,64,7A,10
9B,D4,1F,48,7E,64,86,10
CD,D7,1F,08,7E,64,80,10
88,D8,1F,08,7E,64,7E,10
8A,D9,1F,08,7E,64,76,10
40,DA,1F,48,7E,64,6A,10
91,DB,1F,48,7E,64,68,10
FF,DC,1F,48,7E,64,60,10
8F,DD,1F,48,7E,64,5A,10
19,DE,1F,48,7E,64,5C,10
D1,DF,1F,48,7E,64,60,10
A5,D0,1F,48,7E,64,62,10
84,D1,1F,48,7E,64,5C,10
50,D2,1F,48,7E,64,58,10
9B,D3,1F,48,7E,64,5E,10
2B,D4,1F,48,7E,64,5C,10
15,D5,1F,48,7E,64,52,10
01,D6,1F,48,7E,64,54,10
23,D7,1F,48,7E,64,60,10
25,D8,1F,48,7E,64,66,10
03,D9,1F,48,7E,64,68,10
CC,DA,1F,48,7E,64,70,10
1D,DB,1F,48,7E,64,72,10
1F,DC,1F,48,7E,64,70,10
F0,DD,1F,48,7E,64,62,10
94,DF,1F,48,7E,64,3E,10
C4,D0,1F,48,7E,64,3A,10
89,D1,1F,88,7E,64,32,10
F7,D2,1F,88,7E,64,48,10
43,D3,1F,48,7E,64,4A,10
83,D4,1F,48,7E,64,40,10
96,D5,1F,88,7E,64,44,10
7E,D6,1F,88,7E,64,50,10
4F,D7,1F,88,7E,64,56,10
0E,D8,1F,48,7E,64,50,10
9C,D9,1F,48,7E,64,40,10
32,DA,1F,88,7E,64,3C,10
49,DB,1F,88,7E,64,40,10
FD,DC,1F,88,7E,64,3E,10
F2,DD,1F,88,7E,64,3C,10
40,DE,1F,88,7E,64,3C,10
79,DF,1F,88,7E,64,40,10
40,D1,1F,48,7E,64,4A,10
20,D2,1F,48,7E,64,50,10
37,D4,1F,48,7E,64,5E,10
91,D6,1F,48,7E,64,4C,10
2C,D7,1F,48,7E,64,50,10
10,D9,1F,48,7E,64,5A,10
30,DA,1F,48,7E,64,62,10
E1,DB,1F,48,7E,64,60,10
E3,DC,1F,48,7E,64,62,10
9C,DD,1F,48,7E,64,68,10
16,DE,1F,48,7E,64,6C,10
A1,DF,1F,48,7E,64,68,10
FE,D0,1F,48,7E,64,5C,10
74,D2,1F,48,7E,64,5E,10
BF,D3,1F,48,7E,64,58,10
52,D5,1F,48,7E,64,6E,10
F2,D6,1F,48,7E,64,76,10
FB,D7,1F,48,7E,64,74,10
CC,D9,1F,48,7E,64,8A,10
29,DA,3F,08,7E,64,88,10
B0,DB,3F,08,7E,64,86,10
C2,DC,3F,08,7E,64,8C,10
79,DD,3F,08,7E,64,90,10
0F,DE,3F,08,7E,64,86,10
FB,DF,3F,08,7E,64,7A,10
CC,D0,3F,08,7E,64,80,10
8B,D1,3F,48,7E,64,80,10
00,D2,3F,48,7E,64,7E,10
F3,D3,3F,48,7E,64,7C,10
43,D4,3F,48,7E,64,7E,10
4E,D5,3F,48,7E,64,80,10
21,D6,3F,48,7E,64,7A,10
FF,D7,3F,48,7E,64,5C,10
51,D8,3F,48,7E,64,46,10
53,D9,3F,48,7E,64,4E,10
23,DA,1F,48,7E,64,50,10
F2,DB,1F,48,7E,64,52,10
58,DC,1F,48,7E,64,4C,10
73,DD,1F,48,7E,64,48,10
DD,DE,1F,48,7E,64,4A,10
2D,DF,1F,88,7E,64,4E,10
81,D0,1F,88,7E,64,58,10
F4,D1,1F,48,7E,64,54,10
C0,D2,1F,48,7E,64,40,10
AE,D3,1F,88,7E,64,34,10
8E,D4,1F,88,7E,64,2E,10
4C,D5,1F,88,7E,64,32,10
7C,D6,1F,88,7E,64,32,10
05,D7,1F,88,7E,64,38,10
73,D8,1F,88,7E,64,36,10
1D,D9,1F,88,7E,64,34,10
80,DC,1F,48,7E,64,58,10
C7,DD,1F,48,7E,64,56,10
05,DE,1F,48,7E,64,5E,10
85,DF,1F,48,7E,64,6E,10
7D,D0,1F,48,7E,64,76,10
23,D1,1F,48,7E,64,70,10
CF,D2,1F,48,7E,64,70,10
EF,D3,3F,48,7E,64,7E,10
D3,D4,1F,48,7E,64,8A,10
A5,D5,1F,48,7E,64,88,10
0E,D6,3F,48,7E,64,88,10
6B,D7,3F,48,7E,64,80,10
71,D8,3F,48,7E,64,84,10
3B,D9,3F,48,7E,64,80,10
6F,DA,3F,48,7E,64,74,10
2E,DB,3F,48,7E,64,6E,10
84,DC,3F,48,7E,64,70,10
23,DD,3F,48,7E,64,6E,10
25,DE,3F,48,7E,64,70,10
AA,DF,3F,48,7E,64,70,10
09,D0,3F,48,7E,64,56,10
5A,D1,3F,88,7E,64,3E,10
38,D2,3F,88,7E,64,46,10
D7,D4,1F,48,7E,64,4E,10
43,D5,1F,48,7E,64,3E,10
10,D6,1F,88,7E,64,38,10
B3,D7,1F,88,7E,64,44,10
91,D8,1F,88,7E,64,44,10
DB,D9,1F,88,7E,64,40,10
F4,DA,1F,88,7E,64,48,10
B5,DB,1F,88,7E,64,52,10
C8,DC,1F,48,7E,64,54,10
93,DD,1F,48,7E,64,58,10
81,D0,1F,48,7E,64,64,10
79,D5,1F,48,7E,64,58,10
49,D6,1F,48,7E,64,58,10
30,D7,1F,48,7E,64,52,10
55,D9,1F,88,7E,64,38,10
1F,DB,1F,88,7E,64,2C,10
1D,DC,1F,88,7E,64,2E,10
7E,DD,1F,88,7E,64,26,10
E8,DE,1F,88,7E,64,20,10
7B,DF,1F,88,7E,64,22,10
F3,D0,1F,88,7E,64,32,10
E5,D1,1F,88,7E,64,38,10
2D,D2,1F,88,7E,64,3E,10
50,D3,1F,88,7E,64,44,10
8C,D4,1F,88,7E,64,4C,10
1A,D5,1F,88,7E,64,5E,10
46,D6,1F,48,7E,64,68,10
39,D8,1F,48,7E,64,64,10
9E,DB,1F,48,7E,64,58,10
A4,DC,1F,48,7E,64,5E,10
96,DF,1F,48,7E,64,5C,10
E7,D1,1F,48,7E,64,66,10
33,D2,1F,48,7E,64,62,10
D3,D3,1F,48,7E,64,52,10
A8,D4,1F,88,7E,64,4A,10
8A,D5,1F,88,7E,64,46,10
28,D6,1F,88,7E,64,3C,10
21,D7,1F,88,7E,64,3E,10
03,D8,1F,88,7E,64,3E,10
49,D9,1F,88,7E,64,3A,10
5E,DA,1F,88,7E,64,36,10
C7,DB,1F,88,7E,64,38,10
B7,DC,1F,88,7E,64,50,10
95,DE,1F,48,7E,64,46,10
31,DF,1F,88,7E,64,4C,10
59,D0,1F,88,7E,64,4C,10
53,D1,1F,88,7E,64,44,10
4C,D3,1F,88,7E,64,46,10
FC,D4,1F,88,7E,64,44,10
AE,D5,1F,88,7E,64,40,10
B5,D6,1F,48,7E,64,4A,10
78,D7,1F,48,7E,64,5E,10
